conversation_num,treatmentName,rewardExists,punishmentCost,punishmentMagnitude,total_costs,total_penalties,total_rewards,multiplier,punishmentExists,rewardExists.1,playerCount,numRounds,message,timestamp,speaker_nickname,score,message_lower_with_punc,num_words,num_chars,num_messages,info_exchange_wordcount,info_exchange_zscore_chats,info_exchange_zscore_conversation,num_question_naive,NTRI,word_TTR,first_pronouns_proportion,function_word_accommodation,content_word_accommodation
ufttuN8GvJi76BD9G,5_C,False,1.0,2.0,0,0,0,2.4,False,False,10,40,lets see if chicken can figure it out or if theyre just trolling,1677262613183,DXnnTAjxLe6pEwPsA,0.9626041666666668,let's see if chicken can figure it out or if they're just trolling,13,64,1,13,1.6282068694143745,1.9056198696085267,0,0,0.9230769230769231,0.07692307692307693,0,0.0
ufttuN8GvJi76BD9G,5_C,False,1.0,2.0,0,0,0,2.4,False,False,10,40,down arrow to give,1677262606246,xnMSaWX3DHBEwTFEx,0.9626041666666668,down arrow to give,4,18,1,4,-0.2596513740222088,-0.19120469180726365,0,0,1.0,0.0,0,0.0
ufttuN8GvJi76BD9G,5_C,False,1.0,2.0,0,0,0,2.4,False,False,10,40,evil duck acting all innocent lol,1677262613799,wjwKAzezsvKEKzoZC,0.9626041666666668,evil duck acting all innocent lol,6,33,1,6,0.1598726800748097,0.27475632184068977,0,0,1.0,0.0,0,0.0
ufttuN8GvJi76BD9G,5_C,False,1.0,2.0,0,0,0,2.4,False,False,10,40,into the bowl,1677262614886,xnMSaWX3DHBEwTFEx,0.9626041666666668,into the bowl,3,13,1,3,-0.46941340107071805,-0.4241851986312404,0,0,1.0,0.0,0,0.0
ufttuN8GvJi76BD9G,5_C,False,1.0,2.0,0,0,0,2.4,False,False,10,40,oh thats a duck,1677262625005,DXnnTAjxLe6pEwPsA,0.9626041666666668,oh that's a duck,4,15,1,4,-0.2596513740222088,-0.19120469180726365,0,0,1.0,0.0,0,0.0
ufttuN8GvJi76BD9G,5_C,False,1.0,2.0,0,0,0,2.4,False,False,10,40,not trolling it was working earlier when i did it,1677262637094,zs4ePmS88BJhQ2MKH,0.9626041666666668,not trolling- it was working earlier when i did it,10,49,1,9,0.7891587612203375,0.9736978423126198,0,0,0.9,0.1,0,0.0
ufttuN8GvJi76BD9G,5_C,False,1.0,2.0,0,0,0,2.4,False,False,10,40,well its not working now,1677262645318,DXnnTAjxLe6pEwPsA,0.9626041666666668,well it's not working now,5,24,1,5,-0.049889346973699546,0.04177581501671304,0,0,1.0,0.0,1,0.3333333333333333
ufttuN8GvJi76BD9G,5_C,False,1.0,2.0,0,0,0,2.4,False,False,10,40,seems like most people are on board with the game plan now  lets go back to 20,1677262661019,DXnnTAjxLe6pEwPsA,0.9626041666666668,seems like most people are on board with the game plan now - let's go back to 20?,17,78,1,17,2.4672549776084116,2.8375418969044333,1,0,1.0,0.058823529411764705,0,0.0625
ufttuN8GvJi76BD9G,5_C,False,1.0,2.0,0,0,0,2.4,False,False,10,40,im okay with that,1677262670885,YWAy95YfuHXsKtQzf,0.9626041666666668,im okay with that,4,17,1,4,-0.2596513740222088,-0.19120469180726365,0,0,1.0,0.0,1,0.0
ufttuN8GvJi76BD9G,5_C,False,1.0,2.0,0,0,0,2.4,False,False,10,40,def trolling,1677262665880,wjwKAzezsvKEKzoZC,0.9626041666666668,def trolling,2,12,1,2,-0.6791754281192274,-0.657165705455217,0,0,1.0,0.0,0,0.0
ufttuN8GvJi76BD9G,5_C,False,1.0,2.0,0,0,0,2.4,False,False,10,40,yup 20 looks good unless we get multiple 0s,1677262675516,bNSP6hWcwcFADoWmP,0.9626041666666668,"yup 20 looks good, unless we get multiple 0s",9,43,1,9,0.7891587612203375,0.9736978423126198,0,0,1.0,0.1111111111111111,0,0.0
ufttuN8GvJi76BD9G,5_C,False,1.0,2.0,0,0,0,2.4,False,False,10,40,either trolling bot or researcher,1677262686461,bNSP6hWcwcFADoWmP,0.9626041666666668,"either trolling, bot, or researcher",5,33,1,5,-0.049889346973699546,0.04177581501671304,0,0,1.0,0.0,0,0.0
ufttuN8GvJi76BD9G,5_C,False,1.0,2.0,0,0,0,2.4,False,False,10,40,you gave 0 multiple rounds now,1677262678429,wjwKAzezsvKEKzoZC,0.9626041666666668,you gave 0 multiple rounds now,6,30,1,6,0.1598726800748097,0.27475632184068977,0,0,1.0,0.0,0,0.0
ufttuN8GvJi76BD9G,5_C,False,1.0,2.0,0,0,0,2.4,False,False,10,40,yeah and default is 10,1677262694353,bNSP6hWcwcFADoWmP,0.9626041666666668,yeah and default is 10,5,22,1,5,-0.049889346973699546,0.04177581501671304,0,0,1.0,0.0,0,0.0
ufttuN8GvJi76BD9G,5_C,False,1.0,2.0,0,0,0,2.4,False,False,10,40,go twenty,1677262690870,xnMSaWX3DHBEwTFEx,0.9626041666666668,go twenty,2,9,1,2,-0.6791754281192274,-0.657165705455217,0,0,1.0,0.0,0,0.0
ufttuN8GvJi76BD9G,5_C,False,1.0,2.0,0,0,0,2.4,False,False,10,40,exactly,1677262691819,wjwKAzezsvKEKzoZC,0.9626041666666668,exactly,1,7,1,1,-0.8889374551677366,-0.8901462122791938,0,0,1.0,0.0,0,0.0
ufttuN8GvJi76BD9G,5_C,False,1.0,2.0,0,0,0,2.4,False,False,10,40,20,1677262714295,bNSP6hWcwcFADoWmP,0.9626041666666668,20,1,2,1,1,-0.8889374551677366,-0.8901462122791938,0,0,1.0,0.0,0,0.0
ufttuN8GvJi76BD9G,5_C,False,1.0,2.0,0,0,0,2.4,False,False,10,40,20,1677262706365,wjwKAzezsvKEKzoZC,0.9626041666666668,20,1,2,1,1,-0.8889374551677366,-0.8901462122791938,0,0,1.0,0.0,0,0.0196078431372549
ufttuN8GvJi76BD9G,5_C,False,1.0,2.0,0,0,0,2.4,False,False,10,40,20,1677262714933,DXnnTAjxLe6pEwPsA,0.9626041666666668,20,1,2,1,1,-0.8889374551677366,-0.8901462122791938,0,0,1.0,0.0,0,0.0196078431372549
ufttuN8GvJi76BD9G,5_C,False,1.0,2.0,0,0,0,2.4,False,False,10,40,20,1677262715482,YWAy95YfuHXsKtQzf,0.9626041666666668,20,1,2,1,1,-0.8889374551677366,-0.8901462122791938,0,0,1.0,0.0,0,0.0196078431372549
ufttuN8GvJi76BD9G,5_C,False,1.0,2.0,0,0,0,2.4,False,False,10,40,sweeet,1677262719861,wjwKAzezsvKEKzoZC,0.9626041666666668,sweeet,1,6,1,1,-0.8889374551677366,-0.8901462122791938,0,0,1.0,0.0,0,0.0
ufttuN8GvJi76BD9G,5_C,False,1.0,2.0,0,0,0,2.4,False,False,10,40,not bad,1677262730274,YWAy95YfuHXsKtQzf,0.9626041666666668,not bad,2,7,1,2,-0.6791754281192274,-0.657165705455217,0,0,1.0,0.0,0,0.0
ufttuN8GvJi76BD9G,5_C,False,1.0,2.0,0,0,0,2.4,False,False,10,40,great except for moose,1677262732365,bNSP6hWcwcFADoWmP,0.9626041666666668,"great, except for moose",4,22,1,4,-0.2596513740222088,-0.19120469180726365,0,0,1.0,0.0,0,0.0
ufttuN8GvJi76BD9G,5_C,False,1.0,2.0,0,0,0,2.4,False,False,10,40,except for the moose,1677262723928,wjwKAzezsvKEKzoZC,0.9626041666666668,except for the moose,4,20,1,4,-0.2596513740222088,-0.19120469180726365,0,0,1.0,0.0,1,0.375
ufttuN8GvJi76BD9G,5_C,False,1.0,2.0,0,0,0,2.4,False,False,10,40,im going with 20 again,1677262773979,YWAy95YfuHXsKtQzf,0.9626041666666668,im going with 20 again,5,22,1,5,-0.049889346973699546,0.04177581501671304,0,0,1.0,0.0,0,0.0
ufttuN8GvJi76BD9G,5_C,False,1.0,2.0,0,0,0,2.4,False,False,10,40,20 again until more stop,1677262767126,wjwKAzezsvKEKzoZC,0.9626041666666668,20 again until more stop,5,24,1,5,-0.049889346973699546,0.04177581501671304,0,0,1.0,0.0,0,0.2196078431372549
ufttuN8GvJi76BD9G,5_C,False,1.0,2.0,0,0,0,2.4,False,False,10,40,same as well,1677262780035,bNSP6hWcwcFADoWmP,0.9626041666666668,same as well,3,12,1,3,-0.46941340107071805,-0.4241851986312404,0,0,1.0,0.0,0,0.0
ufttuN8GvJi76BD9G,5_C,False,1.0,2.0,0,0,0,2.4,False,False,10,40,yup,1677262781155,YWAy95YfuHXsKtQzf,0.9626041666666668,yup,1,3,1,1,-0.8889374551677366,-0.8901462122791938,0,0,1.0,0.0,0,0.0
ufttuN8GvJi76BD9G,5_C,False,1.0,2.0,0,0,0,2.4,False,False,10,40,if a lot of people start lowering we lower,1677262784095,bNSP6hWcwcFADoWmP,0.9626041666666668,"if a lot of people start lowering, we lower",9,42,1,9,0.7891587612203375,0.9736978423126198,0,0,1.0,0.1111111111111111,0,0.0
ufttuN8GvJi76BD9G,5_C,False,1.0,2.0,0,0,0,2.4,False,False,10,40,great there we go,1677262804544,bNSP6hWcwcFADoWmP,0.9626041666666668,"great, there we go",4,17,1,4,-0.2596513740222088,-0.19120469180726365,0,0,1.0,0.25,1,0.0
ufttuN8GvJi76BD9G,5_C,False,1.0,2.0,0,0,0,2.4,False,False,10,40,huzzah,1677262804072,DXnnTAjxLe6pEwPsA,0.9626041666666668,huzzah,1,6,1,1,-0.8889374551677366,-0.8901462122791938,0,0,1.0,0.0,0,0.0
ufttuN8GvJi76BD9G,5_C,False,1.0,2.0,0,0,0,2.4,False,False,10,40,perfection,1677262798810,wjwKAzezsvKEKzoZC,0.9626041666666668,perfection,1,10,1,1,-0.8889374551677366,-0.8901462122791938,0,0,1.0,0.0,0,0.0
ufttuN8GvJi76BD9G,5_C,False,1.0,2.0,0,0,0,2.4,False,False,10,40,now lets keep this up we all get more,1677262811168,bNSP6hWcwcFADoWmP,0.9626041666666668,"now lets keep this up, we all get more",9,37,1,9,0.7891587612203375,0.9736978423126198,0,0,1.0,0.2222222222222222,0,0.0
ufttuN8GvJi76BD9G,5_C,False,1.0,2.0,0,0,0,2.4,False,False,10,40,sounds good,1677262835667,YWAy95YfuHXsKtQzf,0.9626041666666668,sounds good,2,11,1,2,-0.6791754281192274,-0.657165705455217,0,0,1.0,0.0,0,0.0
ufttuN8GvJi76BD9G,5_C,False,1.0,2.0,0,0,0,2.4,False,False,10,40,great job again,1677262878826,bNSP6hWcwcFADoWmP,0.9626041666666668,great job again,3,15,1,3,-0.46941340107071805,-0.4241851986312404,0,0,1.0,0.0,0,0.0
ufttuN8GvJi76BD9G,5_C,False,1.0,2.0,0,0,0,2.4,False,False,10,40,hi5s all around lol,1677262915586,bNSP6hWcwcFADoWmP,0.9626041666666668,hi5s all around lol,4,19,1,4,-0.2596513740222088,-0.19120469180726365,0,0,1.0,0.0,0,0.0
ufttuN8GvJi76BD9G,5_C,False,1.0,2.0,0,0,0,2.4,False,False,10,40,one more round keep it up gang,1677262965477,DXnnTAjxLe6pEwPsA,0.9626041666666668,"one more round, keep it up gang",7,30,1,7,0.369634707123319,0.5077368286646664,0,0,1.0,0.0,0,0.0
ufttuN8GvJi76BD9G,5_C,False,1.0,2.0,0,0,0,2.4,False,False,10,40,my fault,1677262971126,wjwKAzezsvKEKzoZC,0.9626041666666668,my fault,2,8,1,1,-0.8889374551677366,-0.8901462122791938,0,0,1.0,0.5,0,0.0
ufttuN8GvJi76BD9G,5_C,False,1.0,2.0,0,0,0,2.4,False,False,10,40,i messed up,1677262978669,wjwKAzezsvKEKzoZC,0.9626041666666668,i messed up,3,11,1,2,-0.6791754281192274,-0.657165705455217,0,0,1.0,0.3333333333333333,0,0.0
ufttuN8GvJi76BD9G,5_C,False,1.0,2.0,0,0,0,2.4,False,False,10,40,its alright,1677262989899,YWAy95YfuHXsKtQzf,0.9626041666666668,its alright,2,11,1,2,-0.6791754281192274,-0.657165705455217,0,0,1.0,0.0,0,0.0
ufttuN8GvJi76BD9G,5_C,False,1.0,2.0,0,0,0,2.4,False,False,10,40,i will do 20 next roun,1677262982690,wjwKAzezsvKEKzoZC,0.9626041666666668,i will do 20 next roun,6,22,1,5,-0.049889346973699546,0.04177581501671304,0,0,1.0,0.16666666666666666,0,0.0
ufttuN8GvJi76BD9G,5_C,False,1.0,2.0,0,0,0,2.4,False,False,10,40,all good you admitted it,1677262994105,bNSP6hWcwcFADoWmP,0.9626041666666668,"all good, you admitted it",5,24,1,5,-0.049889346973699546,0.04177581501671304,0,0,1.0,0.0,0,0.0
ufttuN8GvJi76BD9G,5_C,False,1.0,2.0,0,0,0,2.4,False,False,10,40,honestly,1677262985339,wjwKAzezsvKEKzoZC,0.9626041666666668,honestly,1,8,1,1,-0.8889374551677366,-0.8901462122791938,0,0,1.0,0.0,0,0.0
ufttuN8GvJi76BD9G,5_C,False,1.0,2.0,0,0,0,2.4,False,False,10,40,still going 20,1677263012795,YWAy95YfuHXsKtQzf,0.9626041666666668,still going 20,3,14,1,3,-0.46941340107071805,-0.4241851986312404,0,0,1.0,0.0,0,0.0
ufttuN8GvJi76BD9G,5_C,False,1.0,2.0,0,0,0,2.4,False,False,10,40,same,1677263016082,bNSP6hWcwcFADoWmP,0.9626041666666668,same,1,4,1,1,-0.8889374551677366,-0.8901462122791938,0,0,1.0,0.0,0,0.0
ufttuN8GvJi76BD9G,5_C,False,1.0,2.0,0,0,0,2.4,False,False,10,40,20,1677263009239,wjwKAzezsvKEKzoZC,0.9626041666666668,20,1,2,1,1,-0.8889374551677366,-0.8901462122791938,0,0,1.0,0.0,0,0.0
ufttuN8GvJi76BD9G,5_C,False,1.0,2.0,0,0,0,2.4,False,False,10,40,ez,1677263021737,DXnnTAjxLe6pEwPsA,0.9626041666666668,ez,1,2,1,1,-0.8889374551677366,-0.8901462122791938,0,0,1.0,0.0,0,0.0
ufttuN8GvJi76BD9G,5_C,False,1.0,2.0,0,0,0,2.4,False,False,10,40,keep it up ,1677263130461,bNSP6hWcwcFADoWmP,0.9626041666666668,keep it up =),3,11,1,3,-0.46941340107071805,-0.4241851986312404,0,0,1.0,0.0,0,0.0
ufttuN8GvJi76BD9G,5_C,False,1.0,2.0,0,0,0,2.4,False,False,10,40,moose,1677263143841,bNSP6hWcwcFADoWmP,0.9626041666666668,moose!,1,5,1,1,-0.8889374551677366,-0.8901462122791938,0,0,1.0,0.0,0,0.0
ufttuN8GvJi76BD9G,5_C,False,1.0,2.0,0,0,0,2.4,False,False,10,40,i think moose is afk lol,1677263527415,DXnnTAjxLe6pEwPsA,0.9626041666666668,i think moose is afk lol,6,24,1,5,-0.049889346973699546,0.04177581501671304,0,0,1.0,0.16666666666666666,0,0.041666666666666664
ufttuN8GvJi76BD9G,5_C,False,1.0,2.0,0,0,0,2.4,False,False,10,40,back now lol,1677263536723,bNSP6hWcwcFADoWmP,0.9626041666666668,back now lol,3,12,1,3,-0.46941340107071805,-0.4241851986312404,0,0,1.0,0.0,0,0.06666666666666667
ufttuN8GvJi76BD9G,5_C,False,1.0,2.0,0,0,0,2.4,False,False,10,40,and a 10,1677263543197,bNSP6hWcwcFADoWmP,0.9626041666666668,and a 10!,3,8,1,3,-0.46941340107071805,-0.4241851986312404,0,0,1.0,0.0,0,0.0
ufttuN8GvJi76BD9G,5_C,False,1.0,2.0,0,0,0,2.4,False,False,10,40,booooo,1677263545675,bNSP6hWcwcFADoWmP,0.9626041666666668,booooo,1,6,1,1,-0.8889374551677366,-0.8901462122791938,0,0,1.0,0.0,0,0.0
ufttuN8GvJi76BD9G,5_C,False,1.0,2.0,0,0,0,2.4,False,False,10,40,things still going great tho,1677263553558,YWAy95YfuHXsKtQzf,0.9626041666666668,things still going great tho,5,28,1,5,-0.049889346973699546,0.04177581501671304,0,0,1.0,0.0,0,0.0
ufttuN8GvJi76BD9G,5_C,False,1.0,2.0,0,0,0,2.4,False,False,10,40,yup,1677263557912,bNSP6hWcwcFADoWmP,0.9626041666666668,yup,1,3,1,1,-0.8889374551677366,-0.8901462122791938,0,0,1.0,0.0,0,0.0
ufttuN8GvJi76BD9G,5_C,False,1.0,2.0,0,0,0,2.4,False,False,10,40,look dude the internet is out all over and im on a hotspot chill,1677263586065,ur2LEhyK8LP5xq7C4,0.9626041666666668,"look dude, the internet is out all over and i'm on a hotspot. chill.",14,64,1,14,1.837968896462884,2.1386003764325032,0,0,1.0,0.0,0,0.0
ufttuN8GvJi76BD9G,5_C,False,1.0,2.0,0,0,0,2.4,False,False,10,40,either lagging or family  pet interruption,1677263620077,bNSP6hWcwcFADoWmP,0.9626041666666668,"either lagging, or family / pet interruption",6,42,1,6,0.1598726800748097,0.27475632184068977,0,0,1.0,0.0,0,0.0
ufttuN8GvJi76BD9G,5_C,False,1.0,2.0,0,0,0,2.4,False,False,10,40,no big deal man ,1677263627171,YWAy95YfuHXsKtQzf,0.9626041666666668,no big deal man :),4,16,1,4,-0.2596513740222088,-0.19120469180726365,0,0,1.0,0.0,0,0.0
ufttuN8GvJi76BD9G,5_C,False,1.0,2.0,0,0,0,2.4,False,False,10,40,you good just keep up them 20s p,1677263631532,bNSP6hWcwcFADoWmP,0.9626041666666668,"you good, just keep up them 20s =p",8,32,1,8,0.5793967341718282,0.7407173354886432,0,0,1.0,0.0,0,0.0
ufttuN8GvJi76BD9G,5_C,False,1.0,2.0,0,0,0,2.4,False,False,10,40,or woman,1677263632107,YWAy95YfuHXsKtQzf,0.9626041666666668,or woman,2,8,1,2,-0.6791754281192274,-0.657165705455217,0,0,1.0,0.0,0,0.0
ufttuN8GvJi76BD9G,5_C,False,1.0,2.0,0,0,0,2.4,False,False,10,40,or whatever you are,1677263634307,YWAy95YfuHXsKtQzf,0.9626041666666668,or whatever you are,4,19,1,4,-0.2596513740222088,-0.19120469180726365,0,0,1.0,0.0,1,0.0
ufttuN8GvJi76BD9G,5_C,False,1.0,2.0,0,0,0,2.4,False,False,10,40,moose person,1677263637491,YWAy95YfuHXsKtQzf,0.9626041666666668,moose person,2,12,1,2,-0.6791754281192274,-0.657165705455217,0,0,1.0,0.0,0,0.0
ufttuN8GvJi76BD9G,5_C,False,1.0,2.0,0,0,0,2.4,False,False,10,40,im a moose,1677263637366,ur2LEhyK8LP5xq7C4,0.9626041666666668,i'm a moose,3,10,1,3,-0.46941340107071805,-0.4241851986312404,0,0,1.0,0.0,0,0.041666666666666664
ufttuN8GvJi76BD9G,5_C,False,1.0,2.0,0,0,0,2.4,False,False,10,40,hes a moose,1677263632419,wjwKAzezsvKEKzoZC,0.9626041666666668,he's a moose,3,11,1,3,-0.46941340107071805,-0.4241851986312404,0,0,1.0,0.0,1,0.041666666666666664
ufttuN8GvJi76BD9G,5_C,False,1.0,2.0,0,0,0,2.4,False,False,10,40,sorry that was an accident,1677263770659,ur2LEhyK8LP5xq7C4,0.9626041666666668,sorry that was an accident,5,26,1,5,-0.049889346973699546,0.04177581501671304,0,1,1.0,0.0,0,0.0
ufttuN8GvJi76BD9G,5_C,False,1.0,2.0,0,0,0,2.4,False,False,10,40,anyone remember how many rounds,1677263804045,wjwKAzezsvKEKzoZC,0.9626041666666668,anyone remember how many rounds?,5,31,1,5,-0.049889346973699546,0.04177581501671304,1,0,1.0,0.0,0,0.0
mat8Xt4y3EBsyxyoX,6_C,False,2.0,3.0,0,0,0,6.0,False,False,8,25,it is in everyones best interest if we all contribute the full amount it will give us all the best payout potential im going full in hope you consider it,1677262285387,uJNWJLM2K2oFjX5b5,0.9566666666666668,it is in everyone's best interest if we all contribute the full amount. it will give us all the best payout potential. i'm going full in. hope you consider it,30,153,1,30,5.194161329239032,2.5457665430840657,0,0,0.7666666666666667,0.03333333333333333,0,0.0
mat8Xt4y3EBsyxyoX,6_C,False,2.0,3.0,0,0,0,6.0,False,False,8,25,agreed,1677262322103,DYb8L4EfQ6N93JJ3c,0.9566666666666668,agreed,1,6,1,1,-0.8889374551677366,-0.7288283248345511,0,0,1.0,0.0,0,0.0
mat8Xt4y3EBsyxyoX,6_C,False,2.0,3.0,0,0,0,6.0,False,False,8,25,agreed,1677262324585,LGSj7syGizLk3xRcE,0.9566666666666668,agreed,1,6,1,1,-0.8889374551677366,-0.7288283248345511,0,0,1.0,0.0,0,0.25
mat8Xt4y3EBsyxyoX,6_C,False,2.0,3.0,0,0,0,6.0,False,False,8,25,yes,1677262325752,H6scTijP2YsJNiTvA,0.9566666666666668,yes,1,3,1,1,-0.8889374551677366,-0.7288283248345511,0,0,1.0,0.0,0,0.0
mat8Xt4y3EBsyxyoX,6_C,False,2.0,3.0,0,0,0,6.0,False,False,8,25,agreed,1677262326380,LyoNEYzheT4P5AbfT,0.9566666666666668,agreed,1,6,1,1,-0.8889374551677366,-0.7288283248345511,0,0,1.0,0.0,0,0.0
mat8Xt4y3EBsyxyoX,6_C,False,2.0,3.0,0,0,0,6.0,False,False,8,25,welp you all screwed it up no more contribution from me,1677262387757,uJNWJLM2K2oFjX5b5,0.9566666666666668,welp. you all screwed it up. no more contribution from me.,11,55,1,10,0.9989207882688468,0.28742525486433007,0,0,1.0,0.09090909090909091,0,0.0
mat8Xt4y3EBsyxyoX,6_C,False,2.0,3.0,0,0,0,6.0,False,False,8,25,there may not be 8 people,1677262405054,LGSj7syGizLk3xRcE,0.9566666666666668,there may not be 8 people...,6,25,1,6,0.1598726800748097,-0.1642430027796171,0,0,1.0,0.0,0,0.0
mat8Xt4y3EBsyxyoX,6_C,False,2.0,3.0,0,0,0,6.0,False,False,8,25,no one benefits if the people that are putting all theirs in the pool have to deal with noncontributors,1677262408203,uJNWJLM2K2oFjX5b5,0.9566666666666668,no one benefits if the people that are putting all theirs in the pool have to deal with non-contributors.,19,103,1,19,2.88677903170543,1.3036788345632113,0,0,0.9473684210526315,0.0,0,0.25
mat8Xt4y3EBsyxyoX,6_C,False,2.0,3.0,0,0,0,6.0,False,False,8,25,iwill still put in full amount,1677262435820,LyoNEYzheT4P5AbfT,0.9566666666666668,iwill still put in full amount,6,30,1,6,0.1598726800748097,-0.1642430027796171,0,0,1.0,0.0,1,0.0
mat8Xt4y3EBsyxyoX,6_C,False,2.0,3.0,0,0,0,6.0,False,False,8,25,me too,1677262444408,LGSj7syGizLk3xRcE,0.9566666666666668,me too,2,6,1,1,-0.8889374551677366,-0.7288283248345511,0,0,1.0,0.5,0,0.0
mat8Xt4y3EBsyxyoX,6_C,False,2.0,3.0,0,0,0,6.0,False,False,8,25,ill put in the full amount,1677262452760,QxLMaJSiycZDQ9hqa,0.9566666666666668,i'll put in the full amount.,6,26,1,6,0.1598726800748097,-0.1642430027796171,0,0,1.0,0.0,0,0.0
eGSEXKgSEqMPjRAcu,9_C,True,3.0,4.0,492,0,656,6.2,False,True,7,45,yo red bird,1677263802020,TcBc43CZXPotRCh5B,0.9061443932411676,yo red bird,3,11,1,3,-0.46941340107071805,-0.8343319721890883,0,0,1.0,0.0,0,0.0
eGSEXKgSEqMPjRAcu,9_C,True,3.0,4.0,492,0,656,6.2,False,True,7,45,my bad guys i didnt see the im done button on this page til last round,1677263848284,j42F92MgYSv5qDvEm,0.9061443932411676,my bad guys i didnt see the im done button on this page til last round,16,70,1,14,1.837968896462884,1.1659254483155208,0,0,1.0,0.125,0,0.0
eGSEXKgSEqMPjRAcu,9_C,True,3.0,4.0,492,0,656,6.2,False,True,7,45,youre good just trying to get red bird to max to 20,1677263963057,TcBc43CZXPotRCh5B,0.9061443932411676,"you're good, just trying to get red bird to max to 20",12,51,1,12,1.4184448423658653,0.8022422809510464,0,0,0.8333333333333334,0.0,0,0.0
eGSEXKgSEqMPjRAcu,9_C,True,3.0,4.0,492,0,656,6.2,False,True,7,45,i wouldnt be surprised if we had a bot in just to get us talking,1677264004877,j42F92MgYSv5qDvEm,0.9061443932411676,i wouldnt be surprised if we had a bot in just to get us talking,15,64,1,14,1.837968896462884,1.1659254483155208,0,0,1.0,0.13333333333333333,3,0.0
eGSEXKgSEqMPjRAcu,9_C,True,3.0,4.0,492,0,656,6.2,False,True,7,45,ye was about to ask if red bird is sentient,1677264016119,TcBc43CZXPotRCh5B,0.9061443932411676,ye was about to ask if red bird is sentient,10,43,1,10,0.9989207882688468,0.4385591135865721,0,0,1.0,0.0,2,0.0
eGSEXKgSEqMPjRAcu,9_C,True,3.0,4.0,492,0,656,6.2,False,True,7,45,do you remember how many rounds,1677264085603,j42F92MgYSv5qDvEm,0.9061443932411676,do you remember how many rounds?,6,31,1,6,0.1598726800748097,-0.28880722114237667,1,0,1.0,0.0,0,0.0
eGSEXKgSEqMPjRAcu,9_C,True,3.0,4.0,492,0,656,6.2,False,True,7,45,nope,1677264099414,TcBc43CZXPotRCh5B,0.9061443932411676,nope,1,4,1,1,-0.8889374551677366,-1.1980151395535625,0,0,1.0,0.0,0,0.0
eGSEXKgSEqMPjRAcu,9_C,True,3.0,4.0,492,0,656,6.2,False,True,7,45,i dont think it said,1677264139130,jumZmZg79skZ32tGy,0.9061443932411676,i don't think it said,5,20,1,4,-0.2596513740222088,-0.652490388506851,0,0,1.0,0.2,0,0.0
eGSEXKgSEqMPjRAcu,9_C,True,3.0,4.0,492,0,656,6.2,False,True,7,45,hoping 20,1677264146277,j42F92MgYSv5qDvEm,0.9061443932411676,hoping 20,2,9,1,2,-0.6791754281192274,-1.0161735558713254,0,0,1.0,0.0,0,0.0
eGSEXKgSEqMPjRAcu,9_C,True,3.0,4.0,492,0,656,6.2,False,True,7,45,now hoping 25,1677264211028,j42F92MgYSv5qDvEm,0.9061443932411676,now hoping 25,3,13,1,3,-0.46941340107071805,-0.8343319721890883,0,0,1.0,0.0,0,0.5
eGSEXKgSEqMPjRAcu,9_C,True,3.0,4.0,492,0,656,6.2,False,True,7,45,i think it said 15  30 minutes,1677264246890,jdXkwhNbdobuSDJfo,0.9061443932411676,i think it said 15 - 30 minutes,7,30,1,6,0.1598726800748097,-0.28880722114237667,0,0,1.0,0.14285714285714285,0,0.0
eGSEXKgSEqMPjRAcu,9_C,True,3.0,4.0,492,0,656,6.2,False,True,7,45,might be time based so if we go fast we get more rounds,1677264269593,jumZmZg79skZ32tGy,0.9061443932411676,might be time based so if we go fast we get more rounds?,13,55,1,13,1.6282068694143745,0.9840838646332837,1,0,0.9230769230769231,0.15384615384615385,0,0.0
eGSEXKgSEqMPjRAcu,9_C,True,3.0,4.0,492,0,656,6.2,False,True,7,45,ive had a mystery pain in my right arm since last night im trying to power through this but its not fun,1677264312512,j42F92MgYSv5qDvEm,0.9061443932411676,ive had a mystery pain in my right arm since last night im trying to power through this but its not fun,22,103,1,21,3.306303085802449,2.438816534091181,0,0,1.0,0.045454545454545456,0,0.0
eGSEXKgSEqMPjRAcu,9_C,True,3.0,4.0,492,0,656,6.2,False,True,7,45,ouch sorry about that,1677264333699,jumZmZg79skZ32tGy,0.9061443932411676,ouch sorry about that,4,21,1,4,-0.2596513740222088,-0.652490388506851,0,0,1.0,0.0,0,0.0
eGSEXKgSEqMPjRAcu,9_C,True,3.0,4.0,492,0,656,6.2,False,True,7,45,curses of getting old,1677264354636,j42F92MgYSv5qDvEm,0.9061443932411676,curses of getting old,4,21,1,4,-0.2596513740222088,-0.652490388506851,0,0,1.0,0.0,0,0.0
eGSEXKgSEqMPjRAcu,9_C,True,3.0,4.0,492,0,656,6.2,False,True,7,45,i hear ya,1677264368262,DGZD6LikKz7AYEuqA,0.9061443932411676,i hear ya,3,9,1,2,-0.6791754281192274,-1.0161735558713254,0,0,1.0,0.3333333333333333,0,0.0
eGSEXKgSEqMPjRAcu,9_C,True,3.0,4.0,492,0,656,6.2,False,True,7,45,im going to now assume it will end at 2,1677264812260,j42F92MgYSv5qDvEm,0.9061443932411676,im going to now assume it will end at 2,10,39,1,10,0.9989207882688468,0.4385591135865721,0,0,1.0,0.0,0,0.0
