0,0,spose hardly seemed alot,tentativeness_lexical_per_100,0.04
0,0,often appearing,tentativeness_lexical_per_100,0.02
0,0,either except sometime,exclusive_lexical_per_100,0.03
0,0,without,exclusive_lexical_per_100,0.01
0,0,really but whether,exclusive_lexical_per_100,0.03
0,0,vs,exclusive_lexical_per_100,0.01
0,0,if,exclusive_lexical_per_100,0.01
0,0,begin supported,verbs_lexical_per_100,0.02
0,0,begin held who's describe how's,verbs_lexical_per_100,0.05
0,0,takes,verbs_lexical_per_100,0.01
0,0,happened saw mustnt brings,verbs_lexical_per_100,0.04
0,0,slept took waited,verbs_lexical_per_100,0.03
0,0,pals bud amigodyzg mate's girlfriendur,friends_lexical_per_100,0.05
0,0,mates,friends_lexical_per_100,0.01
0,0,neighborwtey bftxuv comradq,friends_lexical_per_100,0.03
0,0,colleaguejo buddiesef,friends_lexical_per_100,0.02
0,0,bfbfi,friends_lexical_per_100,0.01
0,0,an a alot the,article_lexical_per_100,0.04
0,0,the,article_lexical_per_100,0.01
0,0,an,article_lexical_per_100,0.01
0,0,an the,article_lexical_per_100,0.02
0,0,an,article_lexical_per_100,0.01
0,0,u know no,argue_lexical_per_100,0.02
0,0,really you know I think,argue_lexical_per_100,0.03
0,0,really I believe,argue_lexical_per_100,0.02
0,0,cause,argue_lexical_per_100,0.01
0,0,I know,argue_lexical_per_100,0.01
0,0,you'd could,auxiliary_verbs_lexical_per_100,0.02
0,0,couldnt isn't,auxiliary_verbs_lexical_per_100,0.02
0,0,oughta had be what's,auxiliary_verbs_lexical_per_100,0.04
0,0,be shant itll,auxiliary_verbs_lexical_per_100,0.03
0,0,ain't couldnt,auxiliary_verbs_lexical_per_100,0.02
0,0,avertv,cognitive_mech_lexical_per_100,0.01
0,0,yearnqgjth,cognitive_mech_lexical_per_100,0.01
0,0,infer tentativwc wouldn't,cognitive_mech_lexical_per_100,0.03
0,0,around commit banned fundamental,cognitive_mech_lexical_per_100,0.04
0,0,obedienoki solutionhk,cognitive_mech_lexical_per_100,0.02
0,0,around plus,preposition_lexical_per_100,0.02
0,0,onto,preposition_lexical_per_100,0.01
0,0,insides in behind out,preposition_lexical_per_100,0.04
0,0,insides amongzekb unto by than,preposition_lexical_per_100,0.05
0,0,across above about without,preposition_lexical_per_100,0.04
0,0,we'd us our weve,first_person_plural_lexical_per_100,0.04
0,0,we'd we've weve ourselves we,first_person_plural_lexical_per_100,0.05
0,0,we've we're lets,first_person_plural_lexical_per_100,0.03
0,0,ourselves,first_person_plural_lexical_per_100,0.01
0,0,us our we'll let's,first_person_plural_lexical_per_100,0.04
0,0,greyiyck delectabliktz,percept_lexical_per_100,0.02
0,0,screen sand,percept_lexical_per_100,0.02
0,0,sweetness drieqs deoders,percept_lexical_per_100,0.03
0,0,coldedrm,percept_lexical_per_100,0.01
0,0,hear caramelzjw wetly tonguel,percept_lexical_per_100,0.04
0,0,y'all youd you're you'll,second_person_lexical_per_100,0.04
0,0,u thine,second_person_lexical_per_100,0.02
0,0,yall yours u your thoust,second_person_lexical_per_100,0.05
0,0,yall you've youll thee,second_person_lexical_per_100,0.04
0,0,thine you ye,second_person_lexical_per_100,0.03
0,0,responsibly evocative faithfully valiantly illustrious,positive_words_lexical_per_100,0.05
0,0,imaculate vivid likable enjoyable succeed,positive_words_lexical_per_100,0.05
0,0,smitten sharpest rightfully unreal,positive_words_lexical_per_100,0.04
0,0,reaffirmation joy goood speedy self-sufficient,positive_words_lexical_per_100,0.05
0,0,tantalize energize gusto win,positive_words_lexical_per_100,0.04
0,0,we our i me,first_person_lexical_per_100,0.04
0,0,ourselves,first_person_lexical_per_100,0.01
0,0,myself,first_person_lexical_per_100,0.01
0,0,lets my i,first_person_lexical_per_100,0.03
0,0,our,first_person_lexical_per_100,0.01
0,0,but,nltk_english_stopwords_lexical_per_100,0.01
0,0,were was your,nltk_english_stopwords_lexical_per_100,0.03
0,0,any shan it is,nltk_english_stopwords_lexical_per_100,0.04
0,0,our,nltk_english_stopwords_lexical_per_100,0.01
0,0,because an after other,nltk_english_stopwords_lexical_per_100,0.04
0,0,probably,hedge_words_lexical_per_100,0.01
0,0,maybe I guess possibly sort of a little,hedge_words_lexical_per_100,0.05
0,0,a little possibly I think sort of probably,hedge_words_lexical_per_100,0.05
0,0,probably sort of,hedge_words_lexical_per_100,0.02
0,0,I think,hedge_words_lexical_per_100,0.01
